"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
1,1,"BWA","Botswana","SSA","N","2008","","X",4.438053,1.9,315.1836,0.1708827,0.05342969,0.02482749,0.07631114,-1,-1,-1,-1,1.946351,"BWA_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BRA","Brazil","LAC","N","2008","2008","Y",1.658783,1.9,484.1174,0.05591425,0.02169269,0.01249435,0.03101386,0.5404933,282.8719,0.5482498,-1,192.979029,"BRA_N2008Y",0.01044,0.02146,0.03073,0.04064,0.05206,0.06616,0.08334,0.1095,0.1606,0.4251
0,1,"BGR","Bulgaria","ECA","N","2008","2008","Y",0.765068,1.9,491.5845,0.01215443,0.003726153,0.002085743,0.005908999,0.3357208,414.0016,0.204407,-1,7.492561,"BGR_N2008Y",0.02432,0.04512,0.05783,0.06846,0.07863,0.09002,0.1039,0.1217,0.1536,0.2564
1,1,"BFA","Burkina Faso","SSA","N","2008","","X",222.242,1.9,74.63837,0.5440431,0.1964257,0.09296724,0.2762873,-1,-1,-1,-1,14.689726,"BFA_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"BDI","Burundi","SSA","N","2008","","X",487.3273,1.9,50.1461,0.7533911,0.3148166,0.1582082,0.4500363,-1,-1,-1,-1,8.212264,"BDI_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CPV","Cabo Verde","SSA","N","2008","2007.33","X",47.56514,1.9,252.1447,0.07140354,0.01637055,0.005995905,0.02101709,0.4718739,162.7982,0.3790471,-1,0.491723,"CPV_N2007X",0.01955,0.03023,0.03872,0.04873,0.05915,0.07129,0.0871,0.1126,0.1613,0.3714
1,1,"CMR","Cameroon","SSA","N","2008","","X",230.3753,1.9,126.7829,0.2877466,0.08504915,0.0337335,0.1106176,-1,-1,-1,-1,18.907008,"CMR_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"CAN","Canada","OHI","N","2008","","Y",1.284584,1.9,1687.242,0.002484453,0.0009097231,0.0003375409,0.00113854,-1,-1,-1,-1,33.245773,"CAN_N2007Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CAF","Central African Republic","SSA","N","2008","2008","X",267.8691,1.9,73.71604,0.6626479,0.3308432,0.2060502,0.5627166,0.5623661,40.63692,0.570637,-1,4.345386,"CAF_N2008X",0.01208,0.02125,0.03019,0.03972,0.05006,0.06113,0.07647,0.1006,0.1463,0.4622
1,1,"TCD","Chad","SSA","N","2008","","X",251.2962,1.9,90.68987,0.4220202,0.1591354,0.08184255,0.2360895,-1,-1,-1,-1,11.133861,"TCD_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"CHL","Chile","LAC","N","2008","","Y",391.6442,1.9,487.6892,0.02317918,0.01115921,0.008089144,0.01206117,-1,-1,-1,-1,16.661942,"CHL_N2006Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"CHN","China","EAP","A","2008","2008","X",3.696112,1.9,186.5251,0.1465373,0.03867533,0.01459024,0.04814068,-1,-1,-1,-1,1324.655,"CHN_R2008X",0,0,0,0,0,0,0,0,0,0
0,0,"CHN","China","EAP","R","2008","2008","X",3.696112,1.9,117.3411,0.2625082,0.06906005,0.02538952,0.08675973,0.3939905,87.23089,0.2593052,0.3305092,708.17380955,"CHN_R2008X",0.02841,0.03841,0.04812,0.05801,0.06862,0.08071,0.09557,0.1161,0.1512,0.3148
0,0,"CHN","China","EAP","U","2008","2008","X",3.696112,1.9,265.9994,0.01331738,0.003771327,0.002184728,0.003777604,0.3515431,214.0625,0.2076508,0.2886785,616.48119045,"CHN_U2008X",0.03024,0.04282,0.05385,0.06431,0.07493,0.0865,0.1002,0.1186,0.1493,0.2792
0,1,"COL","Colombia","LAC","N","2008","2008","Y",1196.955,1.9,355.2353,0.1040113,0.04221782,0.02524505,0.06001109,0.5538965,199.7076,0.6200531,-1,44.901544,"COL_N2008Y",0.009408,0.02062,0.02962,0.03903,0.04999,0.0637,0.08166,0.1086,0.16,0.4374
1,1,"COM","Comoros","SSA","N","2008","","X",220.5725,1.9,212.7998,0.1582509,0.05000876,0.02207229,0.06912266,-1,-1,-1,-1,0.657229,"COM_N2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"ZAR","Congo, Democratic Republic of","SSA","N","2008","","X",537.7323,1.9,31.53357,0.8844992,0.5307874,0.3613663,0.9562303,-1,-1,-1,-1,60.373608,"ZAR_N2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"COG","Congo, Republic of","SSA","N","2008","","X",296.5003,1.9,96.85135,0.4659753,0.190365,0.1006184,0.2839204,-1,-1,-1,-1,4.115435,"COG_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CRI","Costa Rica","LAC","N","2008","2008","Y",343.7857,1.9,582.5642,0.02190403,0.008843874,0.005633457,0.009418517,0.4867542,369.6325,0.4430601,-1,4.429508,"CRI_N2008Y",0.01505,0.02819,0.03786,0.04674,0.05728,0.07061,0.08847,0.1141,0.1647,0.377
0,1,"CIV","Cote d'Ivoire","SSA","N","2008","2008","X",235.6879,1.9,118.7811,0.2914325,0.1038648,0.05226014,0.1525824,0.4318373,84.71818,0.3251256,-1,19.497986,"CIV_N2008X",0.01845,0.03271,0.04431,0.05399,0.06464,0.07857,0.09601,0.1212,0.1637,0.3264
0,1,"HRV","Croatia","ECA","N","2008","2008","X",4.358503,1.9,819.2011,0,0,0,0,0.3370877,657.3679,0.1894609,-1,4.434508,"HRV_N2008X",0.03291,0.04693,0.0571,0.06648,0.07525,0.0861,0.09846,0.1143,0.1437,0.2788
0,1,"CYP","Cyprus","OHI","N","2008","2008","Y",0.7115528,1.9,1532.973,0,0,0,0,0.3170582,1271.083,0.1663108,-1,1.081563,"CYP_N2008Y",0.03677,0.04974,0.05821,0.06724,0.07715,0.08851,0.1004,0.1161,0.1442,0.2617
0,1,"CZE","Czech Republic","ECA","N","2008","2008","Y",14.90097,1.9,804.4687,0,0,0,0,0.2627872,707.9391,0.1215841,-1,10.384603,"CZE_N2008Y",0.03926,0.05863,0.06888,0.07694,0.08387,0.09184,0.1013,0.1144,0.1362,0.2286
0,1,"DNK","Denmark","OHI","N","2008","2008","Y",8.523886,1.9,1465.055,0.002491895,0.0005914589,0.0001403846,0.0006752041,0.2524446,1313.145,0.1167199,-1,5.493621,"DNK_N2008Y",0.03955,0.05892,0.06863,0.07673,0.0852,0.09438,0.105,0.1198,0.1415,0.2102
1,1,"DJI","Djibouti","MNA","N","2008","","X",101.4806,1.9,151.4479,0.186757,0.07062686,0.03927091,0.1162576,-1,-1,-1,-1,0.822934,"DJI_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"DOM","Dominican Republic","LAC","N","2008","2008","Y",20.74103,1.9,346.3927,0.03848871,0.01012505,0.004281757,0.01276001,0.4781542,224.9072,0.398497,-1,9.63652,"DOM_N2008Y",0.01742,0.02882,0.03814,0.04807,0.05898,0.07182,0.08898,0.1142,0.1584,0.3752
0,1,"ECU","Ecuador","LAC","N","2008","2008","Y",0.5472345,1.9,339.1823,0.07456382,0.02863685,0.01631462,0.04442022,0.4972596,215.9004,0.4566272,-1,14.447562,"ECU_N2008Y",0.01262,0.02564,0.03546,0.04589,0.05772,0.07124,0.08927,0.1164,0.1651,0.3807
1,1,"EGY","Egypt, Arab Republic of","MNA","N","2008","","X",2.777,1.9,148.9722,0.03950644,0.006059993,0.001503871,0.007035942,-1,-1,-1,-1,80.953881,"EGY_N2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"SLV","El Salvador","LAC","N","2008","2008","Y",0.5307735,1.9,288.2602,0.06746473,0.01786497,0.007093661,0.02358049,0.4688557,189.2918,0.3828171,-1,6.110301,"SLV_N2008Y",0.01702,0.02934,0.03919,0.04921,0.05997,0.07324,0.09106,0.1165,0.1633,0.3612
0,1,"EST","Estonia","ECA","N","2008","2008","Y",0.6085634,1.9,725.6541,0.004928859,0.002248546,0.001865169,0.005114901,0.3191621,602.4997,0.1810114,-1,1.33709,"EST_N2008Y",0.02911,0.04882,0.06048,0.0692,0.07725,0.08865,0.1034,0.1227,0.1514,0.249
1,1,"SWZ","Eswatini","SSA","N","2008","","X",4.049069,1.9,117.1785,0.4265552,0.1652444,0.08501353,0.244419,-1,-1,-1,-1,1.158897,"SWZ_N2000X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"ETH","Ethiopia","SSA","N","2008","","X",5.438614,1.9,84.83531,0.3501074,0.0880626,0.0332015,0.1137944,-1,-1,-1,-1,83.184892,"ETH_N2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"FJI","Fiji","EAP","N","2008","","X",1.216541,1.9,234.1211,0.03423256,0.005691739,0.001440293,0.00661984,-1,-1,-1,-1,0.84334,"FJI_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"FIN","Finland","OHI","N","2008","2008","Y",0.9802463,1.9,1439.422,0,0,0,0,0.2783617,1239.821,0.132378,-1,5.313399,"FIN_N2008Y",0.03762,0.05524,0.06487,0.07322,0.08166,0.09161,0.1037,0.1199,0.1429,0.2293
0,1,"FRA","France","OHI","N","2008","2008","Y",0.8797541,1.9,1583.175,0,0,0,0,0.3299425,1298.573,0.1845564,-1,64.37499,"FRA_N2008Y",0.03208,0.04706,0.05807,0.06758,0.07685,0.08781,0.1008,0.1179,0.1453,0.2666
1,1,"GAB","Gabon","SSA","N","2008","","X",359.2185,1.9,211.1862,0.08459968,0.02130387,0.008068785,0.02773941,-1,-1,-1,-1,1.536411,"GAB_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"GMB","Gambia, The","SSA","N","2008","","X",10.82647,1.9,114.6821,0.3353212,0.113926,0.05418092,0.1628293,-1,-1,-1,-1,1.588572,"GMB_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"GEO","Georgia","ECA","N","2008","2008","X",0.8419071,1.9,168.1517,0.124,0.03626721,0.01613711,0.05142208,0.3820928,133.2903,0.2557546,-1,4.03,"GEO_N2008X",0.02229,0.03755,0.04911,0.06062,0.07286,0.08651,0.1023,0.1238,0.1592,0.2857
1,1,"DEU","Germany","OHI","N","2008","","Y",0.8180292,1.9,1590.304,0,0,0,-1,-1,-1,-1,-1,82.110097,"DEU_N2007Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"GHA","Ghana","SSA","N","2008","","X",0.7880217,1.9,145.1363,0.2136504,0.0676182,0.03147118,0.09548147,-1,-1,-1,-1,23.29864,"GHA_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"GRC","Greece","OHI","N","2008","2008","Y",0.7582539,1.9,1079.962,0.004960024,0.002208308,0.00212799,0.008926918,0.3358771,914.8238,0.2089803,-1,11.077841,"GRC_N2008Y",0.02655,0.04488,0.05714,0.06764,0.07862,0.09069,0.1036,0.1216,0.149,0.2602
1,1,"GTM","Guatemala","LAC","N","2008","","Y",3.873239,1.9,325.47,0.09994077,0.03234927,0.01553889,0.04613324,-1,-1,-1,-1,14.006366,"GTM_N2006Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"GIN","Guinea","SSA","N","2008","","X",2572.343,1.9,71.66205,0.5443701,0.1985823,0.09691836,0.2848409,-1,-1,-1,-1,10.323142,"GIN_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"GNB","Guinea-Bissau","SSA","N","2008","","X",248.2358,1.9,69.15552,0.6378062,0.2756561,0.1535804,0.4320097,-1,-1,-1,-1,1.480841,"GNB_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"GUY","Guyana","LAC","N","2008","1998","Y",133.2612,1.9,248.6927,0.1019645,0.03381828,0.0152194,0.04872917,0.4455205,182.5815,0.3662881,0.3710533,0.746314,"GUY_N1998Y",0.01538,0.02976,0.04247,0.05459,0.06694,0.08046,0.09656,0.1182,0.1545,0.3411
1,1,"HTI","Haiti","LAC","N","2008","","Y",20.70574,1.9,103.254,0.5470186,0.2856247,0.1893685,0.533899,-1,-1,-1,-1,9.705029,"HTI_N2001Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"HND","Honduras","LAC","N","2008","2008","Y",10.08031,1.9,289.9631,0.1651501,0.06618458,0.03714129,0.1042525,0.5549991,167.7424,0.5964864,-1,7.872658,"HND_N2008Y",0.008663,0.01858,0.02805,0.0388,0.05116,0.06573,0.08472,0.1121,0.1619,0.4303
0,1,"HUN","Hungary","ECA","N","2008","2008","Y",137.8829,1.9,600.9726,0,0,0,0,0.2751321,542.2192,0.1279353,-1,10.038188,"HUN_N2008Y",0.0357,0.05222,0.06436,0.07509,0.08507,0.09524,0.1068,0.1212,0.1439,0.2204
0,1,"ISL","Iceland","OHI","N","2008","2008","Y",138.895,1.9,1862.896,0,0,0,0,0.3178746,1529.096,0.1719238,-1,0.317414,"ISL_N2008Y",0.03583,0.0506,0.06041,0.06903,0.07739,0.08669,0.09807,0.1137,0.1378,0.2705
0,1,"IND","India","SAS","A","2008","","X",14.97516,1.9,93.41061,0.3337194,0.07613461,0.02528611,0.09421358,-1,-1,-1,-1,1197.146906,"IND_R2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"IND","India","SAS","R","2008","","X",14.97516,1.9,79.93798,0.3837562,0.08814994,0.02932683,0.1091327,-1,-1,-1,-1,835.05785281,"IND_R2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"IND","India","SAS","U","2008","","X",14.97516,1.9,124.4815,0.2183232,0.04842459,0.0159673,0.05980678,-1,-1,-1,-1,362.08905319,"IND_U2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"IDN","Indonesia","EAP","A","2008","2008","X",4091.939,1.9,114.341,0.2136247,0.04278148,0.01278815,0.05150552,-1,-1,-1,-1,236.159276,"IDN_R2008X",0,0,0,0,0,0,0,0,0,0
0,1,"IDN","Indonesia","EAP","R","2008","2008","X",4091.939,1.9,93.2233,0.2711046,0.05576156,0.01691789,0.06736602,0.2998285,77.73965,0.146648,-1,122.03058269,"IDN_R2008X",0.0396,0.05193,0.06022,0.06882,0.07851,0.08855,0.1008,0.1179,0.1454,0.2482
0,1,"IDN","Indonesia","EAP","U","2008","2008","X",4091.939,1.9,136.9209,0.152165,0.02890271,0.008372489,0.03454689,0.3671704,104.5381,0.22029,-1,114.12869331,"IDN_U2008X",0.03114,0.04217,0.05115,0.06105,0.07113,0.08279,0.09768,0.1184,0.1525,0.292
1,1,"IRN","Iran, Islamic Republic of","MNA","N","2008","","X",5001.363,1.9,544.7626,0.007690616,0.002013599,0.0008245669,0.002691881,-1,-1,-1,-1,72.845542,"IRN_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"IRQ","Iraq","MNA","N","2008","","X",1003.799,1.9,170.9522,0.02189005,0.003565094,0.000878688,0.004122743,-1,-1,-1,-1,29.111417,"IRQ_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"IRL","Ireland","OHI","N","2008","2008","Y",0.9517142,1.9,1405.857,0.002007196,0.001088832,0.000590652,0.001569426,0.309047,1186.249,0.1663484,-1,4.489544,"IRL_N2008Y",0.03267,0.04935,0.05993,0.07001,0.07972,0.08992,0.1052,0.1205,0.1472,0.2455
1,1,"ISR","Israel","OHI","N","2008","","Y",4.270233,1.9,906.7501,0.004040041,0.001551087,0.0009207386,0.0023832,-1,-1,-1,-1,7.3088,"ISR_N2007Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"ITA","Italy","OHI","N","2008","2008","Y",0.8253945,1.9,1302.38,0.007489076,0.00495878,0.004197045,0.004688661,0.3376849,1112.013,0.2251276,-1,58.826731,"ITA_N2008Y",0.02425,0.04453,0.05631,0.06759,0.07922,0.09185,0.1056,0.1229,0.1513,0.2565
0,1,"JAM","Jamaica","LAC","N","2008","2004","X",63.35445,1.9,375.3105,0.01593877,0.003464419,0.001135659,0.004251932,0.4545747,245.6731,0.3486235,-1,2.790122,"JAM_N2004X",0.02064,0.03216,0.04166,0.05057,0.06001,0.07224,0.09033,0.1162,0.1586,0.3576
0,1,"JPN","Japan","OHI","N","2008","2008","Y",116.1032,1.9,1212.011,0.00220788,0.001523978,0.001051918,0.002587576,0.3210734,1049.107,0.1882502,-1,128.063,"JPN_N2008Y",0.0269,0.04684,0.05909,0.06971,0.0808,0.09238,0.1053,0.122,0.1496,0.2474
1,1,"JOR","Jordan","MNA","N","2008","","X",0.446,1.9,297.2567,0.001280444,0.0001578198,4.019761E-05,0.0001852246,-1,-1,-1,-1,6.489822,"JOR_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"KAZ","Kazakhstan","ECA","N","2008","2008","X",83.61162,1.9,276.7501,0.0008195189,4.133289E-05,2.357687E-06,4.256471E-05,0.2852923,232.5433,0.1327391,-1,15.674,"KAZ_N2008X",0.04015,0.05429,0.06273,0.07088,0.07953,0.08958,0.1024,0.1188,0.1451,0.2365
1,1,"KEN","Kenya","SSA","N","2008","","X",35.42959,1.9,98.33134,0.4210061,0.1512425,0.07521899,0.2228531,-1,-1,-1,-1,39.148416,"KEN_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"KIR","Kiribati","EAP","N","2008","2006","X",1.065704,1.9,148.7803,0.1402715,0.03708139,0.01466374,0.04900248,0.36973,119.1998,0.2336895,-1,0.09844,"KIR_N2006X",0.02552,0.04041,0.05254,0.06312,0.07391,0.08606,0.1002,0.1188,0.147,0.2925
0,1,"KOR","Korea, Republic of","OHI","N","2008","2008","Y",912.0214,1.9,1104.081,0.002427591,0.001561523,0.001004433,0.002502096,0.3232483,948.3079,0.1889987,-1,49.054708,"KOR_N2008Y",0.02643,0.04579,0.05815,0.06966,0.08039,0.09177,0.1059,0.1245,0.1529,0.2445
1,1,"KSV","Kosovo","ECA","N","2008","","X",0.3480566,1.9,210.5222,0.02402642,0.003275706,0.0006903845,0.003692201,-1,-1,-1,-1,1.747383,"KSV_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"KGZ","Kyrgyz Republic","ECA","N","2008","2008","X",17.53792,1.9,166.089,0.04009328,0.007487907,0.00234568,0.009279145,0.3145068,139.7167,0.1633546,-1,5.3187,"KGZ_N2008X",0.03485,0.04912,0.05855,0.06767,0.07806,0.08927,0.1025,0.1201,0.1469,0.253
1,1,"LAO","Lao People's Democratic Republic","EAP","N","2008","","X",3325.204,1.9,103.4249,0.2641195,0.06183241,0.02183838,0.07811822,-1,-1,-1,-1,6.05219,"LAO_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"LVA","Latvia","ECA","N","2008","2008","X",0.4031804,1.9,611.1749,0.0002712719,3.738005E-05,5.150804E-06,4.021954E-05,0.358179,496.2814,0.2168233,-1,2.177322,"LVA_N2008X",0.02691,0.04183,0.05205,0.06298,0.07507,0.08766,0.1025,0.1212,0.1554,0.2744
0,1,"LBN","Lebanon","MNA","N","2008","2011.77","X",892.382,1.9,649.4044,0,0,0,0,0.3183245,550.9077,0.1697937,-1,4.111047,"LBN_N2011X",0.03091,0.04765,0.05858,0.06829,0.07858,0.09121,0.1036,0.1215,0.1517,0.2479
1,1,"LSO","Lesotho","SSA","N","2008","","X",3.864347,1.9,73.96585,0.5990333,0.3184605,0.2097436,0.5821828,-1,-1,-1,-1,1.99993,"LSO_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"LBR","Liberia","SSA","N","2008","","X",0.5677298,1.9,57.84934,0.649479,0.2540491,0.1331453,0.3863312,-1,-1,-1,-1,3.662993,"LBR_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"LTU","Lithuania","ECA","N","2008","2008","X",1.785857,1.9,555.0565,0.001493954,0.0002793812,0.000100404,0.000352069,0.3705566,433.4199,0.2315013,-1,3.198231,"LTU_N2008X",0.02699,0.04135,0.05125,0.0611,0.07254,0.0848,0.1001,0.1203,0.1521,0.2895
0,1,"LUX","Luxembourg","OHI","N","2008","2008","Y",0.9893056,1.9,2211.338,0,0,0,0,0.3255981,1828.447,0.1783098,-1,0.48865,"LUX_N2008Y",0.03163,0.04622,0.05769,0.06851,0.0783,0.08865,0.1016,0.12,0.1502,0.2572
0,1,"MKD","Macedonia, former Yugoslav Republic of","ECA","N","2008","2008","X",22.93599,1.9,505.5768,0.00618297,0.001373544,0.0007483676,0.002375501,0.4614163,329.6799,0.3622395,-1,2.067378,"MKD_N2008X",0.01935,0.03093,0.03996,0.04872,0.05931,0.07262,0.09035,0.1165,0.1667,0.3556
1,1,"MDG","Madagascar","SSA","N","2008","","X",704.9134,1.9,55.77406,0.7153546,0.3141927,0.1706706,0.4759787,-1,-1,-1,-1,19.996469,"MDG_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"MWI","Malawi","SSA","N","2008","","X",78.01701,1.9,55.77372,0.7200988,0.3268833,0.1823634,0.5012854,-1,-1,-1,-1,14.271234,"MWI_N2004X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"MYS","Malaysia","EAP","N","2008","","Y",1.586086,1.9,559.1489,0.005162316,0.00103225,0.0003565244,0.001314804,-1,-1,-1,-1,27.111069,"MYS_N2007Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"MDV","Maldives","SAS","N","2008","","X",10.67605,1.9,212.4812,0.05166098,0.01107783,0.003467657,0.01344538,-1,-1,-1,-1,0.362,"MDV_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"MLI","Mali","SSA","N","2008","","X",221.8683,1.9,73.99927,0.5083166,0.1689185,0.07649389,0.2333677,-1,-1,-1,-1,14.138216,"MLI_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MLT","Malta","OHI","N","2008","2008","Y",0.6285905,1.9,1098.009,0.002399151,0.0001247827,6.490098E-06,0.0001281449,0.2901827,963.2941,0.1425086,-1,0.409379,"MLT_N2008Y",0.03496,0.04984,0.06163,0.07177,0.08206,0.09325,0.1062,0.1249,0.1507,0.2246
0,1,"MRT","Mauritania","SSA","N","2008","2008","X",112.8067,1.9,160.2197,0.1079471,0.02731856,0.0107005,0.03595658,0.3568538,130.5959,0.2160087,-1,3.407541,"MRT_N2008X",0.02624,0.04074,0.05122,0.06159,0.07386,0.08906,0.1055,0.1281,0.1619,0.2618
1,1,"MUS","Mauritius","SSA","N","2008","","X",18.28542,1.9,340.501,0.00401078,0.0007941669,0.0002472053,0.0009666336,-1,-1,-1,-1,1.244121,"MUS_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MEX","Mexico","LAC","N","2008","2008","X",8.940212,1.9,305.2106,0.04118811,0.009603981,0.003470304,0.0122315,0.4455114,210.6993,0.3405655,-1,113.661809,"MEX_N2008X",0.01963,0.03299,0.04331,0.0526,0.06315,0.07574,0.09138,0.1144,0.1552,0.3516
1,1,"FSM","Micronesia, Federated States of","EAP","N","2008","","X",0.9982547,1.9,190.4855,0.1136054,0.03374646,0.01560445,0.04895926,-1,-1,-1,-1,0.104478,"FSM_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MDA","Moldova","ECA","N","2008","2008","X",5.45133,1.9,266.8438,0.01293627,0.002493211,0.0007478866,0.003012145,0.3469244,214.8897,0.2014299,-1,3.570108,"MDA_N2008X",0.02923,0.04406,0.05509,0.06469,0.0747,0.08646,0.1014,0.1207,0.1525,0.2712
1,1,"MNG","Mongolia","EAP","N","2008","","X",590.33,1.9,244.4109,0.01212693,0.001972528,0.0005013759,0.002311047,-1,-1,-1,-1,2.628131,"MNG_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MNE","Montenegro","ECA","N","2008","2008","X",0.4493411,1.9,504.2928,0.00187792,0.0003750987,0.000133823,0.0004655895,0.3048799,427.1169,0.1543919,-1,0.616969,"MNE_N2008X",0.03471,0.04954,0.06059,0.06981,0.07977,0.09028,0.1031,0.1203,0.1466,0.2454
1,1,"MAR","Morocco","MNA","N","2008","","X",4.193143,1.9,257.3586,0.02264093,0.004330346,0.001287836,0.005217404,-1,-1,-1,-1,31.596855,"MAR_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"MOZ","Mozambique","SSA","N","2008","","X",15.52727,1.9,58.67415,0.6988779,0.3213674,0.184776,0.5124423,-1,-1,-1,-1,22.846758,"MOZ_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MMR","Myanmar","EAP","N","2008","2015","X",320.604,1.9,105.6253,0.2764422,0.07043969,0.02724409,0.09177855,0.3806851,78.51627,0.2505118,-1,49.479752,"MMR_N2015X",0.02954,0.0438,0.05251,0.06091,0.06971,0.08037,0.09381,0.1121,0.1402,0.3171
1,1,"NAM","Namibia","SSA","N","2008","","X",5.130702,1.9,235.3167,0.2382157,0.07100202,0.03075671,0.09658379,-1,-1,-1,-1,2.106375,"NAM_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"NPL","Nepal","SAS","N","2008","","X",25.75927,1.9,104.9521,0.2821561,0.06769142,0.02416874,0.08562829,-1,-1,-1,-1,26.475859,"NPL_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"NLD","Netherlands","OHI","N","2008","2008","Y",0.8691391,1.9,1584.046,0,0,0,0,0.2929639,1365.933,0.1508237,-1,16.445593,"NLD_N2008Y",0.03399,0.05257,0.06315,0.07222,0.08111,0.09181,0.104,0.1199,0.1447,0.2366
1,1,"NIC","Nicaragua","LAC","N","2008","","Y",9.160075,1.9,245.3573,0.07198351,0.01921141,0.007861675,0.02562898,-1,-1,-1,-1,5.594506,"NIC_N2005Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"NER","Niger","SSA","N","2008","","X",228.7532,1.9,60.23864,0.6627329,0.2455246,0.1161395,0.3427162,-1,-1,-1,-1,15.228525,"NER_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"NGA","Nigeria","SSA","N","2008","","X",79.53147,1.9,74.30806,0.5352636,0.2182191,0.1164966,0.3294835,-1,-1,-1,-1,150.34739,"NGA_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"NOR","Norway","OHI","N","2008","2008","Y",9.797199,1.9,1859.406,0.00240151,0.001262091,0.0006632798,0.001790516,0.2699503,1640.645,0.1331213,-1,4.768212,"NOR_N2008Y",0.03548,0.05595,0.06662,0.07522,0.08353,0.09333,0.106,0.1217,0.1442,0.2179
1,1,"PAK","Pakistan","SAS","N","2008","","X",25.41425,1.9,117.3036,0.1191284,0.01884932,0.004587964,0.02177893,-1,-1,-1,-1,163.644603,"PAK_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"PAN","Panama","LAC","N","2008","2008","Y",0.553408,1.9,507.342,0.06972308,0.02223366,0.01014159,0.03025801,0.5342508,310.6061,0.5402724,-1,3.516268,"PAN_N2008Y",0.009334,0.02028,0.03117,0.04167,0.05392,0.06855,0.087,0.1133,0.1635,0.4113
